,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
892730,False,/ob77E0DsuIGtcWLZo1XgRa7KXkc.jpg,,20000,"[{'id': 878, 'name': 'Science Fiction'}]",,892730,tt10269134,en,Roy,"Roy is a robot mechanic holed away in a rundown barn, living in a world of rustic antiques melded with futuristic sensibilities. He is a man forgotten by society and spends his days tinkering at projects. That is until someone opens the door into his shop.",0.6,/bwPHxNgvJ7cCbvstrh84zCEQdi1.jpg,"[{'id': 163662, 'logo_path': None, 'name': 'Yellow Rose Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-03-01,0,8.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Roy,False,0.0,0
878836,False,,,500,"[{'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",,878836,,pt,Descontrole,,0.6,/zffYFbD9jtGxz1jnpNCGDol1Nad.jpg,"[{'id': 161557, 'logo_path': None, 'name': 'Tellart Films', 'origin_country': ''}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2021-06-23,0,0.0,[],Released,,Descontrole,False,0.0,0
870947,False,,,0,"[{'id': 16, 'name': 'Animation'}]",https://www.esma-3d.fr/,870947,tt9510528,fr,Lazare,"While rummaming through a carnival dump, the young Amy and her mechanical-robotic bird will discover an old rusty key and wind it.",0.6,/sXisLgC4jh8zFzRLH80UqTWmwF6.jpg,"[{'id': 45486, 'logo_path': '/1nvjVp3id9ZDWKK6RidsOWgUMkG.png', 'name': 'ESMA', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2017-09-02,0,6.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Lazare,False,0.0,0
862087,False,,,0,"[{'id': 878, 'name': 'Science Fiction'}]",http://www.brianlonano.com,862087,tt1220870,en,ATTACKAZOIDS!,A woman struggles for survival in a ghostly world besieged by giant killer robots.,0.6,/bkkQdetj1syUOQG5ejBfITR4nCD.jpg,[],[],2008-05-02,0,7.0,[],Released,,ATTACKAZOIDS!,False,0.0,0
860686,False,,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,860686,tt10499936,en,Alternate,"After loss of her father, Elly devoted her life to protecting her sister in the new world of altered realities. Because of her fear of losing last person she cares about, she is unable to enjoy beautiful moments that is life giving to her and eventually leads her to sad ending. But is her future truly set, or can she change who she is?",0.6,/jUxZZxzllI97wvuPLoAfxbTujwi.jpg,[],"[{'iso_3166_1': 'SK', 'name': 'Slovakia'}]",2019-06-26,0,13.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Alternate,False,0.0,0
859010,False,/lT8DO9MgnbTgQ7CnlMoawDUnje3.jpg,"{'id': 803526, 'name': 'Super Sentai Collection', 'poster_path': '/jIbtHH6ZGq4KNpiWRUajNIuiIxn.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",,859010,tt10632926,ja,スーパー戦隊最強バトル！！ ディレクターズカット版,"A mysterious girl named Rita gathers heroes from Super Sentai teams to the planet Nemesis. The heroes are told that any wish they desire will come true if they can win the ""Super Sentai Strongest Battle"" tournament.  A director's cut of the mini-series as a full-length feature.",0.6,/oPeCo68dPgqPUdE2uO9KGswxMdT.jpg,"[{'id': 5822, 'logo_path': '/qyTbRgCyU9NLKvKaiQVbadtr7RY.png', 'name': 'Toei Company', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2019-07-10,0,0.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Super Sentai Strongest Battle Director's Cut,False,9.0,1
843794,False,,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,843794,,ko,정이,,0.6,,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",,0,0.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Planned,,Jung Yi,False,0.0,0
843762,False,,,0,"[{'id': 16, 'name': 'Animation'}]",https://www.youtube.com/watch?v=9vrtFSk98Z8,843762,,fr,Pluggin,Two robots meet in a city and engage in a street battle with hiphop music and break dancing.,0.6,/xsWEHhsLTuSYXSot18JqcFjApEd.jpg,"[{'id': 71552, 'logo_path': '/hmFPR24kEVCPi6A47x2j6n7qfza.png', 'name': 'Gobelins', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2010-05-10,0,3.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Pluggin,False,0.0,0
810711,False,/hc86qcq4jlXr1nhbpu2fJpwxOKn.jpg,,0,"[{'id': 10402, 'name': 'Music'}]",https://vimeo.com/manage/videos/454094116,810711,tt14329338,xx,Le Robot Solitaire,"Robots live alongside mankind in a not too distant future, but are they really living?",0.6,/6YSA26GDyTLK1BLol2rTG0SqXEk.jpg,[],[],2020-02-17,0,1.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,What is it like to be human?,Le Robot Solitaire,False,10.0,1
801593,False,,,0,"[{'id': 16, 'name': 'Animation'}]",,801593,,en,Artist-110,"As an old labor robot in a city factory within a gigantic dome causes an accident, it discovers a drawing tools.  With the tools, the robot begins to draw everywhere it moves around.  A lazy guard who takes care of, and watches the dome gets to see the robot's drawings.",0.6,/1oYj5OrhzrjaXyGmXAimTpIDQSR.jpg,"[{'id': 150162, 'logo_path': None, 'name': 'Chung-Kang College of Cultural Industries', 'origin_country': ''}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2013-12-20,0,16.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Artist-110,False,0.0,0
796513,False,,,0,"[{'id': 878, 'name': 'Science Fiction'}]",https://www.storyhive.com/projects/953,796513,tt5754048,en,Alpha,An elderly inventor's life is forever changed when his humanoid robot child takes on a life of its own.,0.6,,"[{'id': 108961, 'logo_path': None, 'name': 'TELUS STORYHIVE', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2016-02-29,0,10.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Alpha,False,0.0,0
761571,False,/pkWsDZ5VCuY8ycorCKli1q60zw7.jpg,,12000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",,761571,tt9474340,en,Cyborg: Deadly Machine,"In an apocalyptic future, a group of hunted resistance fighters led by Stacy try to find a simple chef named Alex Rayne, who holds the key to the annihilation of the cyborg army, controlled by Magnatron Corp.",0.6,/r3z7W86G9dbRMhZ2SsfhLHO3lTJ.jpg,"[{'id': 143436, 'logo_path': None, 'name': 'Masebrothers', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2020-11-06,0,50.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Cyborg: Deadly Machine,False,0.0,0
758779,False,/ocbCANDTvuVwFD0oUiWiFjYM91O.jpg,,0,"[{'id': 878, 'name': 'Science Fiction'}]",https://andromedashortfilm.com/,758779,tt7196162,en,Andromeda,"In a near future when androids are the new working class, one 'Andromeda' will be the breakthrough for human-level artificial intelligence. Through the love and care of a child, this android is given the gift of a heart and the promise that one day she will become real. But her transformation is dangerous, and there are those who will do anything to have her destroyed.",0.6,/sfl6MZVJFpJnKw8FPLmg1me77GK.jpg,[],[],2018-07-01,0,15.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Andromeda,False,0.0,0
751821,False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 9648, 'name': 'Mystery'}]",,751821,,en,The Taste Chip,"A robot named Bobtron wishes to obtain the sense of taste, which he believes to be the last step to becoming fully human. More importantly, with this new sense he would be able to show Tina, his human girlfriend, how much he loves her. For this, he asks inventor Dr. Roger to implant on him a ""taste chip"" that he obtained from another scientist, Dr. Mifune from Japan, but things don't go as planned!",0.6,/hxE5uAoPEBef1A09ZYLc7vjpQYw.jpg,[],"[{'iso_3166_1': 'UY', 'name': 'Uruguay'}]",2000-07-01,0,14.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,The Taste Chip,False,0.0,0
751631,False,,,8700,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,751631,tt5510140,en,UNIT Bryan,"Robin, a bored retail employee, is tasked with training the stores new employee, a worker robot. Reluctant to work alongside this new machine at first, Robin forms an unlikely bond with it, leading her to make some life changing decisions.",0.6,/2p42XKJK4OnvCQcvlJe1fGwVwH5.jpg,"[{'id': 141597, 'logo_path': None, 'name': 'Artaban Productions', 'origin_country': ''}, {'id': 134260, 'logo_path': None, 'name': 'Red Castle Films', 'origin_country': ''}]",[],2016-02-29,0,10.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,UNIT Bryan,False,0.0,0
733940,False,/543haAoE3ouE2G1ui7kySRLvbb1.jpg,,0,"[{'id': 16, 'name': 'Animation'}]",,733940,,es,Amor Atómico,"In a city destroyed by mysterious sources, a lonely robot wanders the wasteland searching for love. Suddenly he finds a beautiful lady, hot as an atomic bomb that will make his rusty heart come to life.",0.6,/tMmh5gdCv07hMx4Jdl7TPIvfoGg.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2020-08-14,0,4.0,[],Released,,Atomic Love,False,0.0,0
728502,False,,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,728502,,en,Beep,An old man spends his final days fixing machines until he finds a robot who wants to fix him.,0.6,,"[{'id': 137867, 'logo_path': None, 'name': 'National Association of Latino Independent Producers (NALIP)', 'origin_country': ''}, {'id': 137869, 'logo_path': None, 'name': 'Salsa Verde Productions', 'origin_country': ''}]",[],2020-01-01,0,9.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Beep,False,0.0,0
720721,False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",,720721,,ko,아버지가방에들어가신다!,While her father remains in a vegetative state. His daughter carries around a robot that stored her father’s memory in her bag.,0.6,/6jVk91dKlY9DXmBUhKFKNN2hTXd.jpg,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2019-06-29,0,17.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Daddy in the Bag,False,0.0,0
712276,False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,712276,,en,Smart Sharks: Swimming With Roboshark,"A 6-foot-long animatronic shark featuring on-board cameras, Robo Shark is designed to blend in with real sharks and capture never-before-seen wild shark behavior. Footage shown in this television special includes the deep-sea thresher shark in the Philippines; giant whale sharks feeding off the coast of Belize; and deadly hammerheads, great whites and bronze whaler sharks in South Africa.",0.6,/qJLhz8EZzCEQM0Nod9UXa7lwcam.jpg,"[{'id': 31272, 'logo_path': '/kJU4FbsNy58061t5313VKpfksh5.png', 'name': 'BBC Bristol Productions', 'origin_country': ''}, {'id': 3324, 'logo_path': '/dqT3yOTlfJRmtvk52Ccd1O6dZ0A.png', 'name': 'BBC', 'origin_country': 'GB'}, {'id': 6790, 'logo_path': '/A0TzRpnwLcUcNgrvDJ0BIajf56b.png', 'name': 'Discovery Channel', 'origin_country': 'US'}]",[],2003-08-03,0,49.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Smart Sharks: Swimming With Roboshark,False,0.0,0
710007,False,/wlMOnLIzbiATshCICDU2sHFAkf2.jpg,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",,710007,tt8599526,it,Carillon,"Ortensia is a mechanical ballerina, that every day is forced to dance for an audience, in a seemingly endless loop. But one day, she sees in the crowd someone drawing her: the first representation of herself as an individual.",0.6,/4TGoDGEkc5DEQFVR16Of8LkmEpT.jpg,"[{'id': 134774, 'logo_path': None, 'name': '4th Wall Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2018-06-10,0,8.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Carillon,False,7.0,1
709714,False,/jNOZ0AeDudqF17F8DM7IGVVoBmw.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",,709714,,ja,Swing-by,Animation by Ayano Yamazawa. Music by Keiichi Yasui.,0.6,/to93WmwQvcNfD3Phzp5Nec5RudH.jpg,"[{'id': 109282, 'logo_path': None, 'name': 'Tama Art university', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2017-07-24,0,4.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Swing-by,False,0.0,0
692504,False,/iETxY3g1iBxyDrn5I1nB2dDRQol.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,692504,,ja,ジャスティーン,"The story is set in the future when a new threat attacks humans just as they are expanding their presence into space. Now, an enigmatic entity from 17 years ago has been set free, and the name of the entity is Justeen.",0.6,/hzBWHlEG7ddXAAEopjUyHnWBZD6.jpg,"[{'id': 4690, 'logo_path': None, 'name': 'Anime International Company (AIC)', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2011-12-29,0,24.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Justeen,False,0.0,0
684201,False,/io5FAWDFwyOXP1Z4ztUJnQ0AUDu.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",,684201,,en,Loving Alex,"For Dan, ALEX is more than a virtual assistant; he's his soulmate.",0.6,/xDwrNByqI1SXUA4opc0mJNFW2xL.jpg,[],"[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",2019-07-11,0,5.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Loving Alex,False,0.0,0
677425,False,,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",,677425,tt0261775,es,Karla contra los jaguares,Evil mastermind Karla plans a robbery with her powerful army of zombie robots but a superhero group known as Los Jaguares will do anything to stop her.,0.6,/4SvZ9BoXTi4zX86MMJB9wNG7ERX.jpg,"[{'id': 111380, 'logo_path': None, 'name': 'Víctor Films S.A', 'origin_country': ''}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",1974-12-19,0,0.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Karla contra los jaguares,False,5.0,2
670207,False,,,0,"[{'id': 18, 'name': 'Drama'}]",,670207,,hi,Gulaam,A working man's life is changed after he breaks the routine.,0.6,/hhsBEr9HdEOsluuYB1oY8Y8XoBA.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2019-10-05,0,5.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,No one knows anything.,Slave,False,10.0,1
661709,False,/xK4iGtzpb7q28quvWMnRhYMHEBw.jpg,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,661709,,ko,기계령,An outdated babysitting robot becomes too obsessed with the family.,0.6,,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2018-08-09,0,25.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,Every mom's future nightmare...,Ghost of Machine,False,0.0,0
661693,False,/v3fUY78bsagbkCZhemYlokxqSxE.jpg,,0,[],,661693,,ja,オートーメーション,"Hiro, a shy, jaded salary worker, purchases a robot maid to keep him company. The robot at first injects some fun and comfort into his lonely existence but soon the lack of a human element only serves to isolate him further.",0.6,/fhFSreSnO7wpXCU2mssBSzN63uH.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2018-08-27,0,13.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Automation,False,8.0,1
657149,False,/jQMHu7B7LOY3R2PNJA4bBahEewN.jpg,,0,[],,657149,tt11407890,ja,映画しまじろう しまじろうとうるるのヒーローランド,,0.6,/fhfGvNbuSWJbRcS5HYBP1FBy3ZY.jpg,"[{'id': 106346, 'logo_path': '/vBt5rGPUebFXHz46O609TBXmA5U.png', 'name': 'Benesse', 'origin_country': 'JP'}, {'id': 138181, 'logo_path': '/pSwrqaODkIy2GiHI2XllUnmCajo.png', 'name': 'Sony Music Direct', 'origin_country': 'JP'}, {'id': 71963, 'logo_path': '/8YTVwpqHtS42dlG6F2mZ8m5IDI4.png', 'name': 'TOHO Animation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2019-03-15,0,0.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Shimajiro to Ururu no Heroland,False,0.0,0
654375,False,/3rgfsHnxXQhOqLm30AT90Y3YS2Y.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",,654375,,fr,Carrier,A giant robot wakes up from an age-old sleep to fulfill the task for which it is programmed. But he soon realizes that his assignment cannot take away the loneliness in his heart.,0.6,/1sTnNspjOhwFtsKc1VpHdmwMPy8.jpg,[],"[{'iso_3166_1': 'BE', 'name': 'Belgium'}]",2019-12-01,0,7.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Carrier,False,0.0,0
647906,False,,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,647906,tt8804130,de,Synthia,"After an update, a robotic personal assistant will now complete any request. But the robot can't always tell what's sincere and what's a joke.",0.6,/n3Hgd6apV9i7muCbTbZf2t48yWR.jpg,"[{'id': 125270, 'logo_path': None, 'name': 'Wirviert', 'origin_country': ''}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}]",2018-01-01,0,12.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Synthia,False,7.0,2
633947,False,,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,633947,,en,Only Human,"Ordinary citizens now augment themselves with cybernetic implants and live alongside fully synthetic androids, who have taken over the bulk of humanities’ service positions. This bleeding-edge technology is all controlled by global corporations, with the most dominant being the Toronto-based tech-giant; Red Crow. As private investigator Duncan Reeves clings onto ideas of the past and distresses over his cybernetic arm obtained during past wars, a corporate murder and a mysterious woman make him question the lines between human and android.",0.6,/cnlZOrG5aqdMzKsPymSszlv3AjM.jpg,"[{'id': 123380, 'logo_path': None, 'name': 'Green Lens Productions', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",,0,,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",In Production,The Year is 2034... Lines and Laws are Blurred,Only Human,False,0.0,0
631920,False,,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,631920,tt8831984,en,Artificial Bid,Lonely pensioner Eve is given a humanoid robot to play bridge with.,0.6,/oKUl0T85cyKn6zhzulvY8L6DLUi.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-01-01,0,12.0,[],Released,,Artificial Bid,False,0.0,0
616374,False,,,22000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",http://uwmproductionclub.com/gears/,616374,tt2359484,en,Gears,"After a near-fatal accident, a single father tries to decipher the strange gears he begins finding throughout his home.",0.6,/nhWyVN2uhzxDtNUdxsBe95X8Obi.jpg,"[{'id': 120902, 'logo_path': None, 'name': 'Production Club at UWM', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-10-04,0,19.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Gears,False,9.0,1
615579,False,/fTu4i0mpGZ4THxnboKBEHlAlAMv.jpg,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",,615579,tt5357362,en,Green Light,"With the ecosystem destroyed after a nuclear war, Mari, a survivor, does all she can to rebuild. When she stumbles upon a robot soldier in an abandoned city, everything changes.",0.6,/yHQJfLtGbClk504t5SxhmMEj1tA.jpg,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2016-10-23,0,18.0,[],Released,,Green Light,False,8.0,5
594647,False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,594647,tt1851045,en,RoboCup99,,0.6,/q22HC1uGoBxUwCdIfb8b7bJYCUC.jpg,"[{'id': 18405, 'logo_path': None, 'name': 'Kinotar', 'origin_country': 'FI'}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}]",2000-05-11,0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,RoboCup99,False,0.0,0
590003,False,/eECrrbuwrf4Xjc6i5rLv3yijMjV.jpg,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",http://www.nocturnus-film.de/home/projekte/alivingdog/,590003,tt10805862,en,A Living Dog,"The war between mankind and intelligent machines has begun - and the machines are winning. Tomasz is a deserter who tries to hide as far away from the battle as possible.  In the vast emptiness of northern Scandinavia he meets Lilja, the last survivor of a resistance group, who is determined to fight the superior machines. With every minute that passes the machines get closer, searching for the last remains of the human race. And the enemy doesn't just shoot on sight - their perfect sensors are programmed to recognize human voice patterns.  So if you speak or even whisper - you die.",0.6,/kkpeYDMS0LPLPtQveJGvkLMk4V8.jpg,"[{'id': 116210, 'logo_path': None, 'name': 'Nocturnus Film', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2019-09-07,0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,They make the commands now.,A Living Dog,False,0.0,0
584340,False,,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",,584340,tt0286143,en,Space War,All hell breaks loose when an alien monstrosity crash lands on a small fantasy island.,0.6,/ki6FM8p9jiRnyIP5StZsIQFubXP.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-01-01,0,3.0,[],Released,,Space War,False,0.0,0
568628,False,/tfz6DEOZUK4oICOSAR2jp8IEffD.jpg,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",https://www.invadersproject.com/,568628,tt8834018,en,Invaders,"On Christmas Eve, a small UFO struggling to find his place in the universe follows his two mischievous friend's down to earth, whilst trying to impress and gain their acceptance he inadvertently changes Christmas forever.",0.6,/lvtZAYCd6u20WBbNrfPErGxzknX.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-06-27,0,14.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Invaders,False,7.5,4
